time,state,age_group,cases,yinit,col,k,k_percent,SD,vto,from,to
182,E,60-69,4.846157957846678e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
183,E,60-69,4.168807762638712e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
184,E,60-69,3.5863470973415594e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
185,E,60-69,3.085453322834563e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
186,E,60-69,2.6546784347484575e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
187,E,60-69,2.2841846420629638e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
188,E,60-69,1.9655173738653043e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
189,E,60-69,1.6914098102069522e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
190,E,60-69,1.4556148769415806e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
191,E,60-69,1.2527681150723055e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
192,E,60-69,1.0782552164208041e-5,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
193,E,60-69,9.28109218580961e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
194,E,60-69,7.989321387008987e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
195,E,60-69,6.877825125761402e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
196,E,60-69,5.9213168420721344e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
197,E,60-69,5.098144416562779e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
198,E,60-69,4.389507212176462e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
199,E,60-69,3.7796484065098107e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
200,E,60-69,3.2547483352062776e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
201,E,60-69,2.802910036873453e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
202,E,60-69,2.4139479610785637e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
203,E,60-69,2.079091584849205e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
204,E,60-69,1.7907963448204958e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
205,E,60-69,1.542572928857528e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
206,E,60-69,1.3288382882580199e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
207,E,60-69,1.1447890750298356e-6,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
208,E,60-69,9.863071291416422e-7,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
209,E,60-69,8.498247774426412e-7,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
210,E,60-69,7.322724464240252e-7,711024,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
1,E,70-79,0,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
2,E,70-79,5.693198002731595,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
3,E,70-79,9.175039304707738,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
4,E,70-79,12.840011253177508,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
5,E,70-79,18.021082517865413,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
6,E,70-79,25.794401982936797,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
7,E,70-79,37.44576650140524,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
8,E,70-79,54.802082729310115,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
9,E,70-79,80.56659653277687,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
10,E,70-79,118.7567602165929,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
11,E,70-79,175.3337480454461,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
12,E,70-79,259.12865320109586,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
13,E,70-79,383.2077942162108,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
14,E,70-79,566.8792248369601,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
15,E,70-79,838.627116367574,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
16,E,70-79,1240.3727869590718,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
17,E,70-79,1833.595954281,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
18,E,70-79,2707.988751143609,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
19,E,70-79,3993.381054470238,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
20,E,70-79,5875.507409044931,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
21,E,70-79,8615.404417043603,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
22,E,70-79,12570.130332030752,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
23,E,70-79,18207.921741658392,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
24,E,70-79,26102.3961833039,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
25,E,70-79,36878.11707915835,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
26,E,70-79,51068.70538396067,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
27,E,70-79,68856.9845632132,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
28,E,70-79,89724.85344894869,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
29,E,70-79,112163.56122722877,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
30,E,70-79,133710.66194763084,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
31,E,70-79,151506.15181496216,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
32,E,70-79,163208.756226375,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
33,E,70-79,167757.7765447652,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
34,E,70-79,165535.08443949287,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
35,E,70-79,157940.98288953648,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
36,E,70-79,146755.80070758364,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
37,E,70-79,133636.76822977388,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
38,E,70-79,119872.20301638744,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
39,E,70-79,106340.57855616754,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
40,E,70-79,93574.28289842061,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
41,E,70-79,81852.68053306195,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
42,E,70-79,71286.76484848485,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
43,E,70-79,61883.469250820155,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
44,E,70-79,53590.00564143246,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
45,E,70-79,46322.61439649991,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
46,E,70-79,39984.38288657014,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
47,E,70-79,34475.84311244474,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
48,E,70-79,29700.973269580496,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
49,E,70-79,25570.349450523994,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
50,E,70-79,22002.569265625818,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
51,E,70-79,18924.65343886971,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
52,E,70-79,16271.863542149049,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
53,E,70-79,13987.205062903047,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
54,E,70-79,12020.779140408078,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
55,E,70-79,10329.080278303802,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
56,E,70-79,8874.296991664072,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
57,E,70-79,7623.646763205054,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
58,E,70-79,6548.761493759466,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
59,E,70-79,5625.130246823178,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
60,E,70-79,4831.60045312271,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
61,E,70-79,4149.935648945144,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
62,E,70-79,3564.425981600737,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
63,E,70-79,3061.546986388178,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
64,E,70-79,2629.6618306353735,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
65,E,70-79,2258.762303356141,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
66,E,70-79,1940.2440398940378,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
67,E,70-79,1666.7118714537676,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
68,E,70-79,1431.8114871274333,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
69,E,70-79,1230.0840791908192,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
70,E,70-79,1056.8409425495374,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
71,E,70-79,908.0553939765483,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
72,E,70-79,780.2696893382534,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
73,E,70-79,670.5148854783312,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
74,E,70-79,576.2419135250544,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
75,E,70-79,495.2622200818425,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
76,E,70-79,425.697212633508,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
77,E,70-79,365.93390456133443,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
78,E,70-79,314.5880685180785,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
79,E,70-79,270.4703087160629,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
80,E,70-79,232.56040378105723,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
81,E,70-79,199.9822745902002,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
82,E,70-79,171.98372182026841,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
83,E,70-79,147.9189405373757,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
84,E,70-79,127.23344726286483,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
85,E,70-79,109.45118055018872,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
86,E,70-79,94.16327415038405,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
87,E,70-79,81.01862944510387,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
88,E,70-79,69.71572765418884,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
89,E,70-79,59.99559879341952,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
90,E,70-79,51.63580855218442,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
91,E,70-79,44.445284755544066,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
92,E,70-79,38.259882161024066,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
93,E,70-79,32.93858230332302,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
94,E,70-79,28.36021276284517,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
95,E,70-79,24.42066637816382,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
96,E,70-79,21.03046747762434,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
97,E,70-79,18.112746195647656,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
98,E,70-79,15.601371887007037,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
99,E,70-79,13.439547201527846,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
100,E,70-79,11.578433976042529,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
101,E,70-79,9.976040675262391,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
102,E,70-79,8.596262271584756,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
103,E,70-79,7.4080520874709705,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
104,E,70-79,6.384712461846317,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
105,E,70-79,5.503277214401322,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
106,E,70-79,4.743992383595934,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
107,E,70-79,4.089864903444656,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
108,E,70-79,3.5262745845807126,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
109,E,70-79,3.04064197808744,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
110,E,70-79,2.6221421167442367,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
111,E,70-79,2.2614590335904503,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
112,E,70-79,1.9505745411387874,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
113,E,70-79,1.6825867481941592,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
114,E,70-79,1.4515540531673965,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
115,E,70-79,1.2523610323464072,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
116,E,70-79,1.0806030504632034,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
117,E,70-79,0.9324871673406803,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
118,E,70-79,0.8047466895573083,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
119,E,70-79,0.6945683133805018,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
120,E,70-79,0.599528556103619,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
121,E,70-79,0.5175395814369832,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
122,E,70-79,0.4468027045933103,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
123,E,70-79,0.3857680956760684,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
124,E,70-79,0.33310002072324485,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
125,E,70-79,0.2876478198267288,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
126,E,70-79,0.24841906966969396,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
127,E,70-79,0.2145582691186669,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
128,E,70-79,0.18532850168842868,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
129,E,70-79,0.16009412567210904,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
130,E,70-79,0.13830706958769715,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
131,E,70-79,0.11949474093469299,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
132,E,70-79,0.10324959195437348,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
133,E,70-79,0.08922010843169774,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
134,E,70-79,0.07710305639777676,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
135,E,70-79,0.06663685639452716,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
136,E,70-79,0.05759583827300309,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
137,E,70-79,0.04978528823466249,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
138,E,70-79,0.043037189089613265,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
139,E,70-79,0.03720654512640629,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
140,E,70-79,0.03216821681666838,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
141,E,70-79,0.027814192002746912,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
142,E,70-79,0.02405123310196361,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
143,E,70-79,0.0207988491166078,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
144,E,70-79,0.017987546836589076,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
145,E,70-79,0.01555732288140773,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
146,E,70-79,0.013456363323105718,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
147,E,70-79,0.011639922090029804,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
148,E,70-79,0.010069353518255466,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
149,E,70-79,0.008711277878880444,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
150,E,70-79,0.007536861401379919,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
151,E,70-79,0.006521195123691178,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
152,E,70-79,0.005642758831518132,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
153,E,70-79,0.004882958485564398,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
154,E,70-79,0.004225726637432706,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
155,E,70-79,0.0036571797472730577,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
156,E,70-79,0.0031653166491947445,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
157,E,70-79,0.002739767571957858,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
158,E,70-79,0.002371568102940746,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
159,E,70-79,0.00205296927120529,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
160,E,70-79,0.0017772755266077258,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
161,E,70-79,0.0015386885284745225,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
162,E,70-79,0.001332203307818058,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
163,E,70-79,0.0011534901483236392,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
164,E,70-79,9.988042342477467e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
165,E,70-79,8.64907511453743e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
166,E,70-79,7.489992697357249e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
167,E,70-79,6.48657122358991e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
168,E,70-79,5.617857442390392e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
169,E,70-79,4.8657255688387035e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
170,E,70-79,4.2144949046199595e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
171,E,70-79,3.650599070419891e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
172,E,70-79,3.162300129402929e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
173,E,70-79,2.739441526736764e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
174,E,70-79,2.373234496676281e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
175,E,70-79,2.0560733593578997e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
176,E,70-79,1.7813758669315988e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
177,E,70-79,1.5434451660991305e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
178,E,70-79,1.33735037689791e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
179,E,70-79,1.1588233577557187e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
180,E,70-79,1.0041694421658011e-4,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
181,E,70-79,8.701901726866188e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
182,E,70-79,7.541165030725802e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
183,E,70-79,6.535510452287351e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
184,E,70-79,5.664180431752821e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
185,E,70-79,4.9092012220791426e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
186,E,70-79,4.25500907060302e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
187,E,70-79,3.688126100786164e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
188,E,70-79,3.19688006313664e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
189,E,70-79,2.7711613931216943e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
190,E,70-79,2.402212541215334e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
191,E,70-79,2.0824544412456115e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
192,E,70-79,1.805318491476633e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
193,E,70-79,1.5651144074311278e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
194,E,70-79,1.3569298414831482e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
195,E,70-79,1.176481563912212e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
196,E,70-79,1.0200592962287956e-5,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
197,E,70-79,8.844606529763805e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
198,E,70-79,7.668853732056338e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
199,E,70-79,6.649650987416431e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
200,E,70-79,5.766099183985963e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
201,E,70-79,5.0000742312676285e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
202,E,70-79,4.335932713095262e-6,404112,navy,0,0,0,elderly_adults,juveniles_adults_elderly,juveniles_adults_elderly
